checkinId,studentId,date,moodScore,moodLabel,notes,isAnonymous,schoolId
CHK-056422,STU-2026-0471,2025-12-09,4,good,,False,SCH-001
CHK-056423,STU-2026-0471,2025-12-10,5,great,,False,SCH-001
CHK-056424,STU-2026-0471,2025-12-11,4,good,,True,SCH-001
CHK-056425,STU-2026-0471,2025-12-12,5,great,,False,SCH-001
CHK-056426,STU-2026-0471,2025-12-15,5,great,,False,SCH-001
CHK-056427,STU-2026-0471,2025-12-16,5,great,,True,SCH-001
CHK-056428,STU-2026-0471,2025-12-17,5,great,,False,SCH-001
CHK-056429,STU-2026-0471,2025-12-18,4,good,,False,SCH-001
CHK-056430,STU-2026-0471,2025-12-19,4,good,,False,SCH-001
CHK-056431,STU-2026-0471,2025-12-22,5,great,,False,SCH-001
CHK-056432,STU-2026-0471,2025-12-23,5,great,,False,SCH-001
CHK-056433,STU-2026-0471,2025-12-24,5,great,,False,SCH-001
CHK-056434,STU-2026-0471,2025-12-25,4,good,,False,SCH-001
CHK-056435,STU-2026-0471,2025-12-26,5,great,,False,SCH-001
CHK-056436,STU-2026-0471,2025-12-29,4,good,,True,SCH-001
CHK-056437,STU-2026-0471,2025-12-30,5,great,,False,SCH-001
CHK-056438,STU-2026-0471,2025-12-31,5,great,,False,SCH-001
CHK-056439,STU-2026-0471,2026-01-01,5,great,,False,SCH-001
CHK-056440,STU-2026-0471,2026-01-02,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-056441,STU-2026-0471,2026-01-05,5,great,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-056442,STU-2026-0471,2026-01-06,4,good,,False,SCH-001
CHK-056443,STU-2026-0471,2026-01-07,4,good,,False,SCH-001
CHK-056444,STU-2026-0471,2026-01-08,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-056445,STU-2026-0471,2026-01-09,5,great,,False,SCH-001
CHK-056446,STU-2026-0471,2026-01-12,4,good,,False,SCH-001
CHK-056447,STU-2026-0471,2026-01-13,5,great,,True,SCH-001
CHK-056448,STU-2026-0471,2026-01-14,5,great,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-056449,STU-2026-0471,2026-01-15,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-056450,STU-2026-0471,2026-01-16,5,great,,False,SCH-001
CHK-056451,STU-2026-0471,2026-01-19,4,good,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-056452,STU-2026-0471,2026-01-20,5,great,,True,SCH-001
CHK-056453,STU-2026-0471,2026-01-21,5,great,,False,SCH-001
CHK-056454,STU-2026-0471,2026-01-22,5,great,,False,SCH-001
CHK-056455,STU-2026-0471,2026-01-23,4,good,,False,SCH-001
CHK-056456,STU-2026-0471,2026-01-26,5,great,,False,SCH-001
CHK-056457,STU-2026-0471,2026-01-27,5,great,,False,SCH-001
CHK-056458,STU-2026-0471,2026-01-28,5,great,,False,SCH-001
CHK-056459,STU-2026-0471,2026-01-29,4,good,,False,SCH-001
CHK-056460,STU-2026-0471,2026-01-30,5,great,,False,SCH-001
CHK-056461,STU-2026-0471,2026-02-02,5,great,,False,SCH-001
CHK-056462,STU-2026-0471,2026-02-03,5,great,,True,SCH-001
CHK-056463,STU-2026-0471,2026-02-04,5,great,,False,SCH-001
CHK-056464,STU-2026-0471,2026-02-05,5,great,,False,SCH-001
CHK-056465,STU-2026-0471,2026-02-06,4,good,,False,SCH-001
CHK-056466,STU-2026-0471,2026-02-09,5,great,,False,SCH-001
CHK-056467,STU-2026-0471,2026-02-10,4,good,,False,SCH-001
CHK-056468,STU-2026-0471,2026-02-11,5,great,,False,SCH-001
CHK-056469,STU-2026-0471,2026-02-12,5,great,,False,SCH-001
CHK-056470,STU-2026-0471,2026-02-13,4,good,,False,SCH-001
CHK-056471,STU-2026-0471,2026-02-16,5,great,,False,SCH-001
CHK-056472,STU-2026-0471,2026-02-17,5,great,,False,SCH-001
CHK-056473,STU-2026-0471,2026-02-18,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-056474,STU-2026-0471,2026-02-19,3,okay,,True,SCH-001
CHK-056475,STU-2026-0471,2026-02-20,4,good,,False,SCH-001
CHK-056476,STU-2026-0471,2026-02-23,5,great,,False,SCH-001
CHK-056477,STU-2026-0471,2026-02-24,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-056478,STU-2026-0471,2026-02-25,4,good,,False,SCH-001
CHK-056479,STU-2026-0471,2026-02-26,5,great,,False,SCH-001
CHK-056480,STU-2026-0471,2026-02-27,5,great,,False,SCH-001
CHK-056481,STU-2026-0471,2026-03-02,5,great,,False,SCH-001
CHK-056482,STU-2026-0471,2026-03-03,5,great,,False,SCH-001
CHK-056483,STU-2026-0471,2026-03-04,5,great,,False,SCH-001
CHK-056484,STU-2026-0471,2026-03-05,5,great,,False,SCH-001
CHK-056485,STU-2026-0471,2026-03-06,5,great,,False,SCH-001
CHK-056486,STU-2026-0471,2026-03-09,4,good,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-056487,STU-2026-0471,2026-03-10,5,great,,False,SCH-001
CHK-056488,STU-2026-0471,2026-03-11,5,great,,False,SCH-001
CHK-056489,STU-2026-0471,2026-03-12,4,good,,False,SCH-001
CHK-056490,STU-2026-0471,2026-03-13,5,great,,False,SCH-001
CHK-056491,STU-2026-0471,2026-03-16,5,great,,False,SCH-001
CHK-056492,STU-2026-0471,2026-03-17,5,great,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-056493,STU-2026-0471,2026-03-18,4,good,,False,SCH-001
CHK-056494,STU-2026-0471,2026-03-19,5,great,,False,SCH-001
CHK-056495,STU-2026-0471,2026-03-20,4,good,,False,SCH-001
CHK-056496,STU-2026-0471,2026-03-23,5,great,,True,SCH-001
CHK-056497,STU-2026-0471,2026-03-24,4,good,,False,SCH-001
CHK-056498,STU-2026-0471,2026-03-25,4,good,,True,SCH-001
CHK-056499,STU-2026-0471,2026-03-26,5,great,,False,SCH-001
CHK-056500,STU-2026-0471,2026-03-27,5,great,,False,SCH-001
CHK-056501,STU-2026-0471,2026-03-30,5,great,,False,SCH-001
CHK-056502,STU-2026-0471,2026-03-31,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-056503,STU-2026-0471,2026-04-01,5,great,,False,SCH-001
CHK-056504,STU-2026-0471,2026-04-02,5,great,,False,SCH-001
CHK-056505,STU-2026-0471,2026-04-03,5,great,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-056506,STU-2026-0471,2026-04-06,4,good,,False,SCH-001
CHK-056507,STU-2026-0471,2026-04-07,4,good,,False,SCH-001
CHK-056508,STU-2026-0471,2026-04-08,5,great,,False,SCH-001
CHK-056509,STU-2026-0471,2026-04-09,5,great,,False,SCH-001
CHK-056510,STU-2026-0471,2026-04-10,5,great,,True,SCH-001
CHK-056511,STU-2026-0471,2026-04-13,4,good,,True,SCH-001
CHK-056512,STU-2026-0471,2026-04-14,5,great,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-056513,STU-2026-0471,2026-04-15,5,great,,False,SCH-001
CHK-056514,STU-2026-0471,2026-04-16,5,great,,False,SCH-001
CHK-056515,STU-2026-0471,2026-04-17,5,great,,False,SCH-001
CHK-056516,STU-2026-0471,2026-04-20,5,great,,False,SCH-001
CHK-056517,STU-2026-0471,2026-04-21,5,great,,False,SCH-001
CHK-056518,STU-2026-0471,2026-04-22,5,great,,False,SCH-001
CHK-056519,STU-2026-0471,2026-04-23,5,great,,False,SCH-001
CHK-056520,STU-2026-0471,2026-04-24,5,great,,True,SCH-001
CHK-056521,STU-2026-0472,2025-11-10,2,low,A student pushed me hard against the lockers in the hallway and told me to watch my back.,False,SCH-001
CHK-056522,STU-2026-0472,2025-11-11,2,low,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-056523,STU-2026-0472,2025-11-12,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-056524,STU-2026-0472,2025-11-13,2,low,,False,SCH-001
CHK-056525,STU-2026-0472,2025-11-14,2,low,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-056526,STU-2026-0472,2025-11-17,2,low,They threatened to beat me up after school near the back gate if I tell the teacher.,False,SCH-001
CHK-056527,STU-2026-0472,2025-11-18,2,low,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-056528,STU-2026-0472,2025-11-19,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-056529,STU-2026-0472,2025-11-20,1,struggling,,True,SCH-001
CHK-056530,STU-2026-0472,2025-11-21,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056531,STU-2026-0472,2025-11-24,1,struggling,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-056532,STU-2026-0472,2025-11-25,2,low,They made a class group chat without me and were making inside jokes about me today.,False,SCH-001
CHK-056533,STU-2026-0472,2025-11-26,1,struggling,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-056534,STU-2026-0472,2025-11-27,2,low,"Overwhelming nervousness about my exam ranks, I can't keep any food down today.",False,SCH-001
CHK-056535,STU-2026-0472,2025-11-28,2,low,,False,SCH-001
CHK-056536,STU-2026-0472,2025-12-01,1,struggling,,False,SCH-001
CHK-056537,STU-2026-0472,2025-12-02,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",True,SCH-001
CHK-056538,STU-2026-0472,2025-12-03,2,low,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-056539,STU-2026-0472,2025-12-04,1,struggling,Someone wrote awful rumors about me on the bathroom wall.,False,SCH-001
CHK-056540,STU-2026-0472,2025-12-05,2,low,"Overwhelming nervousness about my exam ranks, I can't keep any food down today.",False,SCH-001
CHK-056541,STU-2026-0472,2025-12-08,2,low,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056542,STU-2026-0472,2025-12-09,2,low,,False,SCH-001
CHK-056543,STU-2026-0472,2025-12-10,2,low,"Aggressive confrontation in the hallway, someone kicked my backpack into the trash.",False,SCH-001
CHK-056544,STU-2026-0472,2025-12-11,3,okay,,False,SCH-001
CHK-056545,STU-2026-0472,2025-12-12,1,struggling,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-056546,STU-2026-0472,2025-12-15,2,low,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-056547,STU-2026-0472,2025-12-16,2,low,,False,SCH-001
CHK-056548,STU-2026-0472,2025-12-17,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-056549,STU-2026-0472,2025-12-18,2,low,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-056550,STU-2026-0472,2025-12-19,2,low,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-056551,STU-2026-0472,2025-12-22,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056552,STU-2026-0472,2025-12-23,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-056553,STU-2026-0472,2025-12-24,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-056554,STU-2026-0472,2025-12-25,1,struggling,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",False,SCH-001
CHK-056555,STU-2026-0472,2025-12-26,2,low,"I sit alone every single day in the back row, nobody even says hello.",False,SCH-001
CHK-056556,STU-2026-0472,2025-12-29,2,low,,False,SCH-001
CHK-056557,STU-2026-0472,2025-12-30,1,struggling,Persistent teasing and name-calling by seniors during assembly lineup.,False,SCH-001
CHK-056558,STU-2026-0472,2025-12-31,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-056559,STU-2026-0472,2026-01-01,1,struggling,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-056560,STU-2026-0472,2026-01-02,1,struggling,,False,SCH-001
CHK-056561,STU-2026-0472,2026-01-05,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-056562,STU-2026-0472,2026-01-06,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-056563,STU-2026-0472,2026-01-07,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-056564,STU-2026-0472,2026-01-08,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",True,SCH-001
CHK-056565,STU-2026-0472,2026-01-09,2,low,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-056566,STU-2026-0472,2026-01-12,1,struggling,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-056567,STU-2026-0472,2026-01-13,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-056568,STU-2026-0472,2026-01-14,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-056569,STU-2026-0472,2026-01-15,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-056570,STU-2026-0472,2026-01-16,1,struggling,,False,SCH-001
CHK-056571,STU-2026-0472,2026-01-19,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,True,SCH-001
CHK-056572,STU-2026-0472,2026-01-20,1,struggling,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-056573,STU-2026-0472,2026-01-21,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-056574,STU-2026-0472,2026-01-22,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-056575,STU-2026-0472,2026-01-23,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056576,STU-2026-0472,2026-01-26,1,struggling,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-056577,STU-2026-0472,2026-01-27,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-056578,STU-2026-0472,2026-01-28,1,struggling,,False,SCH-001
CHK-056579,STU-2026-0472,2026-01-29,2,low,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-056580,STU-2026-0472,2026-01-30,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,True,SCH-001
CHK-056581,STU-2026-0472,2026-02-02,1,struggling,They took photos of me without permission in class and were laughing about posting them.,False,SCH-001
CHK-056582,STU-2026-0472,2026-02-03,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056583,STU-2026-0472,2026-02-04,1,struggling,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-056584,STU-2026-0472,2026-02-05,2,low,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-056585,STU-2026-0472,2026-02-06,1,struggling,,False,SCH-001
CHK-056586,STU-2026-0472,2026-02-09,2,low,"Aggressive confrontation in the hallway, someone kicked my backpack into the trash.",False,SCH-001
CHK-056587,STU-2026-0472,2026-02-10,2,low,Dreading oral presentations so much that my throat closes up and I feel dizzy.,False,SCH-001
CHK-056588,STU-2026-0472,2026-02-11,2,low,"I sit alone every single day in the back row, nobody even says hello.",False,SCH-001
CHK-056589,STU-2026-0472,2026-02-12,2,low,,False,SCH-001
CHK-056590,STU-2026-0472,2026-02-13,1,struggling,They took photos of me without permission in class and were laughing about posting them.,False,SCH-001
CHK-056591,STU-2026-0472,2026-02-16,1,struggling,They stole my geometry box and threw it out of the third floor window.,False,SCH-001
CHK-056592,STU-2026-0472,2026-02-17,2,low,,False,SCH-001
CHK-056593,STU-2026-0472,2026-02-18,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056594,STU-2026-0472,2026-02-19,2,low,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-056595,STU-2026-0472,2026-02-20,1,struggling,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",False,SCH-001
CHK-056596,STU-2026-0472,2026-02-23,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056597,STU-2026-0472,2026-02-24,1,struggling,"Left out of every activity during sports period, nobody picks me for their team.",True,SCH-001
CHK-056598,STU-2026-0472,2026-02-25,3,okay,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-056599,STU-2026-0472,2026-02-26,1,struggling,Someone wrote awful rumors about me on the bathroom wall.,False,SCH-001
CHK-056600,STU-2026-0472,2026-02-27,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-056601,STU-2026-0472,2026-03-02,2,low,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-056602,STU-2026-0472,2026-03-03,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056603,STU-2026-0472,2026-03-04,2,low,"Left out of every activity during sports period, nobody picks me for their team.",True,SCH-001
CHK-056604,STU-2026-0472,2026-03-05,2,low,,False,SCH-001
CHK-056605,STU-2026-0472,2026-03-06,1,struggling,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",False,SCH-001
CHK-056606,STU-2026-0472,2026-03-09,1,struggling,They stole my geometry box and threw it out of the third floor window.,False,SCH-001
CHK-056607,STU-2026-0472,2026-03-10,1,struggling,,False,SCH-001
CHK-056608,STU-2026-0472,2026-03-11,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-056609,STU-2026-0472,2026-03-12,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056610,STU-2026-0472,2026-03-13,2,low,He threw his heavy notebook straight at my face when the teacher stepped out.,False,SCH-001
CHK-056611,STU-2026-0472,2026-03-16,1,struggling,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-056612,STU-2026-0472,2026-03-17,1,struggling,A group of boys keeps tripping me whenever I walk down the aisle in bus route 4.,False,SCH-001
CHK-056613,STU-2026-0472,2026-03-18,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056614,STU-2026-0472,2026-03-19,2,low,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-056615,STU-2026-0472,2026-03-20,1,struggling,They keep hiding my school bag and mocking my accent during lunch break.,False,SCH-001
CHK-056616,STU-2026-0472,2026-03-23,1,struggling,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-056617,STU-2026-0472,2026-03-24,1,struggling,Someone wrote awful rumors about me on the bathroom wall.,False,SCH-001
CHK-056618,STU-2026-0472,2026-03-25,1,struggling,They made a class group chat without me and were making inside jokes about me today.,False,SCH-001
CHK-056619,STU-2026-0472,2026-03-26,1,struggling,They keep hiding my school bag and mocking my accent during lunch break.,False,SCH-001
CHK-056620,STU-2026-0472,2026-03-27,1,struggling,,False,SCH-001
CHK-056621,STU-2026-0472,2026-03-30,1,struggling,They made a class group chat without me and were making inside jokes about me today.,False,SCH-001
CHK-056622,STU-2026-0472,2026-03-31,1,struggling,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-056623,STU-2026-0472,2026-04-01,1,struggling,They stole my geometry box and threw it out of the third floor window.,True,SCH-001
CHK-056624,STU-2026-0472,2026-04-02,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-056625,STU-2026-0472,2026-04-03,1,struggling,Someone wrote awful rumors about me on the bathroom wall.,False,SCH-001
CHK-056626,STU-2026-0472,2026-04-06,2,low,"Left out of every activity during sports period, nobody picks me for their team.",False,SCH-001
CHK-056627,STU-2026-0472,2026-04-07,1,struggling,A group of boys keeps tripping me whenever I walk down the aisle in bus route 4.,False,SCH-001
CHK-056628,STU-2026-0472,2026-04-08,1,struggling,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-056629,STU-2026-0472,2026-04-09,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-056630,STU-2026-0472,2026-04-10,1,struggling,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",True,SCH-001
CHK-056631,STU-2026-0472,2026-04-13,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056632,STU-2026-0472,2026-04-14,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056633,STU-2026-0472,2026-04-15,1,struggling,A group of boys keeps tripping me whenever I walk down the aisle in bus route 4.,False,SCH-001
CHK-056634,STU-2026-0472,2026-04-16,1,struggling,,False,SCH-001
CHK-056635,STU-2026-0472,2026-04-17,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-056636,STU-2026-0472,2026-04-20,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-056637,STU-2026-0472,2026-04-21,1,struggling,"I sit alone every single day in the back row, nobody even says hello.",False,SCH-001
CHK-056638,STU-2026-0472,2026-04-22,1,struggling,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-056639,STU-2026-0472,2026-04-23,1,struggling,"I sit alone every single day in the back row, nobody even says hello.",False,SCH-001
CHK-056640,STU-2026-0472,2026-04-24,1,struggling,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-056641,STU-2026-0473,2025-11-10,3,okay,,False,SCH-001
CHK-056642,STU-2026-0473,2025-11-11,3,okay,,False,SCH-001
CHK-056643,STU-2026-0473,2025-11-12,2,low,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-056644,STU-2026-0473,2025-11-13,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-056645,STU-2026-0473,2025-11-14,2,low,"Nobody talks to me anymore in class, they all form groups and leave me out.",False,SCH-001
CHK-056646,STU-2026-0473,2025-11-17,3,okay,,False,SCH-001
CHK-056647,STU-2026-0473,2025-11-18,2,low,Dreading oral presentations so much that my throat closes up and I feel dizzy.,False,SCH-001
CHK-056648,STU-2026-0473,2025-11-19,2,low,"Overwhelming nervousness about my exam ranks, I can't keep any food down today.",False,SCH-001
CHK-056649,STU-2026-0473,2025-11-20,3,okay,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-056650,STU-2026-0473,2025-11-21,3,okay,,False,SCH-001
CHK-056651,STU-2026-0473,2025-11-24,4,good,,False,SCH-001
CHK-056652,STU-2026-0473,2025-11-25,3,okay,,False,SCH-001
CHK-056653,STU-2026-0473,2025-11-26,3,okay,,False,SCH-001
CHK-056654,STU-2026-0473,2025-11-27,3,okay,,True,SCH-001
CHK-056655,STU-2026-0473,2025-11-28,3,okay,,False,SCH-001
CHK-056656,STU-2026-0473,2025-12-01,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-056657,STU-2026-0473,2025-12-02,4,good,,False,SCH-001
CHK-056658,STU-2026-0473,2025-12-03,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-056659,STU-2026-0473,2025-12-04,3,okay,,True,SCH-001
CHK-056660,STU-2026-0473,2025-12-05,3,okay,"Nothing notable happened today, routine classes and caught the bus on time.",False,SCH-001
CHK-056661,STU-2026-0473,2025-12-08,3,okay,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-056662,STU-2026-0473,2025-12-09,3,okay,,False,SCH-001
CHK-056663,STU-2026-0473,2025-12-10,3,okay,,False,SCH-001
CHK-056664,STU-2026-0473,2025-12-11,3,okay,,False,SCH-001
CHK-056665,STU-2026-0473,2025-12-12,3,okay,,False,SCH-001
CHK-056666,STU-2026-0473,2025-12-15,3,okay,,False,SCH-001
CHK-056667,STU-2026-0473,2025-12-16,3,okay,"Nothing notable happened today, routine classes and caught the bus on time.",False,SCH-001
CHK-056668,STU-2026-0473,2025-12-17,3,okay,,False,SCH-001
CHK-056669,STU-2026-0473,2025-12-18,2,low,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-056670,STU-2026-0473,2025-12-19,3,okay,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-056671,STU-2026-0473,2025-12-22,3,okay,"Nothing notable happened today, routine classes and caught the bus on time.",False,SCH-001
CHK-056672,STU-2026-0473,2025-12-23,3,okay,,False,SCH-001
CHK-056673,STU-2026-0473,2025-12-24,3,okay,,False,SCH-001
CHK-056674,STU-2026-0473,2025-12-25,3,okay,,False,SCH-001
CHK-056675,STU-2026-0473,2025-12-26,2,low,"Nobody talks to me anymore in class, they all form groups and leave me out.",False,SCH-001
CHK-056676,STU-2026-0473,2025-12-29,4,good,,False,SCH-001
CHK-056677,STU-2026-0473,2025-12-30,4,good,,True,SCH-001
CHK-056678,STU-2026-0473,2025-12-31,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-056679,STU-2026-0473,2026-01-01,3,okay,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-056680,STU-2026-0473,2026-01-02,3,okay,,False,SCH-001
CHK-056681,STU-2026-0473,2026-01-05,3,okay,,False,SCH-001
CHK-056682,STU-2026-0473,2026-01-06,3,okay,,False,SCH-001
CHK-056683,STU-2026-0473,2026-01-07,3,okay,,False,SCH-001
CHK-056684,STU-2026-0473,2026-01-08,3,okay,,False,SCH-001
CHK-056685,STU-2026-0473,2026-01-09,3,okay,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-056686,STU-2026-0473,2026-01-12,3,okay,,False,SCH-001
CHK-056687,STU-2026-0473,2026-01-13,4,good,,False,SCH-001
CHK-056688,STU-2026-0473,2026-01-14,3,okay,"Standard schedule today, ate lunch in cafeteria and prepared for tomorrow's lab.",False,SCH-001
CHK-056689,STU-2026-0473,2026-01-15,3,okay,,False,SCH-001
CHK-056690,STU-2026-0473,2026-01-16,3,okay,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-056691,STU-2026-0473,2026-01-19,3,okay,,False,SCH-001
CHK-056692,STU-2026-0473,2026-01-20,2,low,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-056693,STU-2026-0473,2026-01-21,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-056694,STU-2026-0473,2026-01-22,3,okay,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-056695,STU-2026-0473,2026-01-23,3,okay,,False,SCH-001
CHK-056696,STU-2026-0473,2026-01-26,4,good,,False,SCH-001
CHK-056697,STU-2026-0473,2026-01-27,2,low,They made a class group chat without me and were making inside jokes about me today.,False,SCH-001
CHK-056698,STU-2026-0473,2026-01-28,3,okay,,False,SCH-001
CHK-056699,STU-2026-0473,2026-01-29,2,low,,False,SCH-001
CHK-056700,STU-2026-0473,2026-01-30,3,okay,,False,SCH-001
CHK-056701,STU-2026-0473,2026-02-02,3,okay,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-056702,STU-2026-0473,2026-02-03,3,okay,,False,SCH-001
CHK-056703,STU-2026-0473,2026-02-04,3,okay,,False,SCH-001
