studentId,examId,subjectId,marksObtained,grade,isPassed,schoolId
STU-2026-0276,EXM-0204,SUB-ENG,60.6,C,True,SCH-001
STU-2026-0277,EXM-0204,SUB-ENG,65.8,C,True,SCH-001
STU-2026-0278,EXM-0204,SUB-ENG,84.5,A,True,SCH-001
STU-2026-0279,EXM-0204,SUB-ENG,21.1,F,False,SCH-001
STU-2026-0280,EXM-0204,SUB-ENG,82.1,A,True,SCH-001
STU-2026-0281,EXM-0204,SUB-ENG,65.4,C,True,SCH-001
STU-2026-0282,EXM-0204,SUB-ENG,89.6,A,True,SCH-001
STU-2026-0283,EXM-0204,SUB-ENG,61.4,C,True,SCH-001
STU-2026-0284,EXM-0204,SUB-ENG,75.5,B,True,SCH-001
STU-2026-0285,EXM-0204,SUB-ENG,28.2,F,False,SCH-001
STU-2026-0286,EXM-0204,SUB-ENG,63.2,C,True,SCH-001
STU-2026-0287,EXM-0204,SUB-ENG,65.9,C,True,SCH-001
STU-2026-0288,EXM-0204,SUB-ENG,20.6,F,False,SCH-001
STU-2026-0289,EXM-0204,SUB-ENG,79.2,B,True,SCH-001
STU-2026-0290,EXM-0204,SUB-ENG,72.7,B,True,SCH-001
STU-2026-0291,EXM-0204,SUB-ENG,65.4,C,True,SCH-001
STU-2026-0292,EXM-0204,SUB-ENG,35.2,F,True,SCH-001
STU-2026-0293,EXM-0204,SUB-ENG,59.4,D,True,SCH-001
STU-2026-0294,EXM-0204,SUB-ENG,66.9,C,True,SCH-001
STU-2026-0295,EXM-0204,SUB-ENG,86.3,A,True,SCH-001
STU-2026-0296,EXM-0204,SUB-ENG,78.0,B,True,SCH-001
STU-2026-0297,EXM-0204,SUB-ENG,76.2,B,True,SCH-001
STU-2026-0298,EXM-0204,SUB-ENG,87.1,A,True,SCH-001
STU-2026-0299,EXM-0204,SUB-ENG,92.9,A+,True,SCH-001
STU-2026-0300,EXM-0204,SUB-ENG,26.7,F,False,SCH-001
STU-2026-0301,EXM-0204,SUB-ENG,79.1,B,True,SCH-001
STU-2026-0302,EXM-0204,SUB-ENG,57.3,D,True,SCH-001
STU-2026-0303,EXM-0204,SUB-ENG,78.7,B,True,SCH-001
STU-2026-0304,EXM-0204,SUB-ENG,79.8,B,True,SCH-001
STU-2026-0305,EXM-0204,SUB-ENG,31.2,F,False,SCH-001
STU-2026-0306,EXM-0204,SUB-ENG,27.3,F,False,SCH-001
STU-2026-0307,EXM-0204,SUB-ENG,87.8,A,True,SCH-001
STU-2026-0308,EXM-0204,SUB-ENG,75.8,B,True,SCH-001
STU-2026-0309,EXM-0204,SUB-ENG,83.3,A,True,SCH-001
STU-2026-0310,EXM-0204,SUB-ENG,33.3,F,False,SCH-001
STU-2026-0311,EXM-0204,SUB-ENG,95.7,A+,True,SCH-001
STU-2026-0312,EXM-0204,SUB-ENG,90.4,A+,True,SCH-001
STU-2026-0313,EXM-0204,SUB-ENG,83.9,A,True,SCH-001
STU-2026-0314,EXM-0204,SUB-ENG,72.2,B,True,SCH-001
STU-2026-0315,EXM-0204,SUB-ENG,68.7,C,True,SCH-001
STU-2026-0316,EXM-0204,SUB-ENG,47.8,F,True,SCH-001
STU-2026-0317,EXM-0204,SUB-ENG,76.1,B,True,SCH-001
STU-2026-0318,EXM-0204,SUB-ENG,99.0,A+,True,SCH-001
STU-2026-0319,EXM-0204,SUB-ENG,62.2,C,True,SCH-001
STU-2026-0320,EXM-0204,SUB-ENG,24.1,F,False,SCH-001
STU-2026-0321,EXM-0204,SUB-ENG,88.3,A,True,SCH-001
STU-2026-0322,EXM-0204,SUB-ENG,89.7,A,True,SCH-001
STU-2026-0323,EXM-0204,SUB-ENG,65.0,C,True,SCH-001
STU-2026-0324,EXM-0204,SUB-ENG,84.7,A,True,SCH-001
STU-2026-0325,EXM-0204,SUB-ENG,69.2,C,True,SCH-001
STU-2026-0326,EXM-0204,SUB-ENG,85.2,A,True,SCH-001
STU-2026-0327,EXM-0204,SUB-ENG,77.0,B,True,SCH-001
STU-2026-0328,EXM-0204,SUB-ENG,79.3,B,True,SCH-001
STU-2026-0329,EXM-0204,SUB-ENG,84.8,A,True,SCH-001
STU-2026-0330,EXM-0204,SUB-ENG,87.2,A,True,SCH-001
STU-2026-0265,EXM-0205,SUB-HIST,82.9,A,True,SCH-001
STU-2026-0266,EXM-0205,SUB-HIST,82.5,A,True,SCH-001
STU-2026-0267,EXM-0205,SUB-HIST,68.2,C,True,SCH-001
STU-2026-0268,EXM-0205,SUB-HIST,74.4,B,True,SCH-001
STU-2026-0269,EXM-0205,SUB-HIST,85.1,A,True,SCH-001
STU-2026-0270,EXM-0205,SUB-HIST,99.0,A+,True,SCH-001
STU-2026-0271,EXM-0205,SUB-HIST,74.5,B,True,SCH-001
STU-2026-0272,EXM-0205,SUB-HIST,72.4,B,True,SCH-001
STU-2026-0273,EXM-0205,SUB-HIST,88.6,A,True,SCH-001
STU-2026-0274,EXM-0205,SUB-HIST,67.4,C,True,SCH-001
STU-2026-0275,EXM-0205,SUB-HIST,65.1,C,True,SCH-001
STU-2026-0276,EXM-0205,SUB-HIST,66.9,C,True,SCH-001
STU-2026-0277,EXM-0205,SUB-HIST,84.1,A,True,SCH-001
STU-2026-0278,EXM-0205,SUB-HIST,89.8,A,True,SCH-001
STU-2026-0279,EXM-0205,SUB-HIST,21.8,F,False,SCH-001
STU-2026-0280,EXM-0205,SUB-HIST,85.9,A,True,SCH-001
STU-2026-0281,EXM-0205,SUB-HIST,77.0,B,True,SCH-001
STU-2026-0282,EXM-0205,SUB-HIST,81.2,A,True,SCH-001
STU-2026-0283,EXM-0205,SUB-HIST,64.1,C,True,SCH-001
STU-2026-0284,EXM-0205,SUB-HIST,75.3,B,True,SCH-001
STU-2026-0285,EXM-0205,SUB-HIST,25.6,F,False,SCH-001
STU-2026-0286,EXM-0205,SUB-HIST,56.2,D,True,SCH-001
STU-2026-0287,EXM-0205,SUB-HIST,74.5,B,True,SCH-001
STU-2026-0288,EXM-0205,SUB-HIST,23.9,F,False,SCH-001
STU-2026-0289,EXM-0205,SUB-HIST,91.4,A+,True,SCH-001
STU-2026-0290,EXM-0205,SUB-HIST,79.9,B,True,SCH-001
STU-2026-0291,EXM-0205,SUB-HIST,71.8,B,True,SCH-001
STU-2026-0292,EXM-0205,SUB-HIST,33.0,F,False,SCH-001
STU-2026-0293,EXM-0205,SUB-HIST,68.5,C,True,SCH-001
STU-2026-0294,EXM-0205,SUB-HIST,60.7,C,True,SCH-001
STU-2026-0295,EXM-0205,SUB-HIST,73.8,B,True,SCH-001
STU-2026-0296,EXM-0205,SUB-HIST,86.7,A,True,SCH-001
STU-2026-0297,EXM-0205,SUB-HIST,70.7,B,True,SCH-001
STU-2026-0298,EXM-0205,SUB-HIST,80.0,A,True,SCH-001
STU-2026-0299,EXM-0205,SUB-HIST,96.2,A+,True,SCH-001
STU-2026-0300,EXM-0205,SUB-HIST,22.0,F,False,SCH-001
STU-2026-0301,EXM-0205,SUB-HIST,70.0,B,True,SCH-001
STU-2026-0302,EXM-0205,SUB-HIST,73.5,B,True,SCH-001
STU-2026-0303,EXM-0205,SUB-HIST,79.3,B,True,SCH-001
STU-2026-0304,EXM-0205,SUB-HIST,78.9,B,True,SCH-001
STU-2026-0305,EXM-0205,SUB-HIST,48.6,F,True,SCH-001
STU-2026-0306,EXM-0205,SUB-HIST,30.2,F,False,SCH-001
STU-2026-0307,EXM-0205,SUB-HIST,86.4,A,True,SCH-001
STU-2026-0308,EXM-0205,SUB-HIST,87.7,A,True,SCH-001
STU-2026-0309,EXM-0205,SUB-HIST,79.9,B,True,SCH-001
STU-2026-0310,EXM-0205,SUB-HIST,18.8,F,False,SCH-001
STU-2026-0311,EXM-0205,SUB-HIST,91.7,A+,True,SCH-001
STU-2026-0312,EXM-0205,SUB-HIST,76.3,B,True,SCH-001
STU-2026-0313,EXM-0205,SUB-HIST,85.4,A,True,SCH-001
STU-2026-0314,EXM-0205,SUB-HIST,72.6,B,True,SCH-001
STU-2026-0315,EXM-0205,SUB-HIST,62.5,C,True,SCH-001
STU-2026-0316,EXM-0205,SUB-HIST,49.4,F,True,SCH-001
STU-2026-0317,EXM-0205,SUB-HIST,80.1,A,True,SCH-001
STU-2026-0318,EXM-0205,SUB-HIST,99.0,A+,True,SCH-001
STU-2026-0319,EXM-0205,SUB-HIST,68.9,C,True,SCH-001
STU-2026-0320,EXM-0205,SUB-HIST,32.9,F,False,SCH-001
STU-2026-0321,EXM-0205,SUB-HIST,69.8,C,True,SCH-001
STU-2026-0322,EXM-0205,SUB-HIST,92.5,A+,True,SCH-001
STU-2026-0323,EXM-0205,SUB-HIST,68.4,C,True,SCH-001
STU-2026-0324,EXM-0205,SUB-HIST,84.4,A,True,SCH-001
STU-2026-0325,EXM-0205,SUB-HIST,70.2,B,True,SCH-001
STU-2026-0326,EXM-0205,SUB-HIST,88.3,A,True,SCH-001
STU-2026-0327,EXM-0205,SUB-HIST,79.8,B,True,SCH-001
STU-2026-0328,EXM-0205,SUB-HIST,59.0,D,True,SCH-001
STU-2026-0329,EXM-0205,SUB-HIST,82.1,A,True,SCH-001
STU-2026-0330,EXM-0205,SUB-HIST,75.0,B,True,SCH-001
STU-2026-0331,EXM-0206,SUB-MATH,57.4,D,True,SCH-001
STU-2026-0332,EXM-0206,SUB-MATH,68.5,C,True,SCH-001
STU-2026-0333,EXM-0206,SUB-MATH,76.1,B,True,SCH-001
STU-2026-0334,EXM-0206,SUB-MATH,76.5,B,True,SCH-001
STU-2026-0335,EXM-0206,SUB-MATH,87.0,A,True,SCH-001
STU-2026-0336,EXM-0206,SUB-MATH,78.2,B,True,SCH-001
STU-2026-0337,EXM-0206,SUB-MATH,74.3,B,True,SCH-001
STU-2026-0338,EXM-0206,SUB-MATH,81.8,A,True,SCH-001
STU-2026-0339,EXM-0206,SUB-MATH,60.9,C,True,SCH-001
STU-2026-0340,EXM-0206,SUB-MATH,69.8,C,True,SCH-001
STU-2026-0341,EXM-0206,SUB-MATH,57.3,D,True,SCH-001
STU-2026-0342,EXM-0206,SUB-MATH,81.9,A,True,SCH-001
STU-2026-0343,EXM-0206,SUB-MATH,36.2,F,True,SCH-001
STU-2026-0344,EXM-0206,SUB-MATH,59.3,D,True,SCH-001
STU-2026-0345,EXM-0206,SUB-MATH,56.7,D,True,SCH-001
STU-2026-0346,EXM-0206,SUB-MATH,82.5,A,True,SCH-001
STU-2026-0347,EXM-0206,SUB-MATH,93.0,A+,True,SCH-001
STU-2026-0348,EXM-0206,SUB-MATH,77.0,B,True,SCH-001
STU-2026-0349,EXM-0206,SUB-MATH,87.6,A,True,SCH-001
STU-2026-0350,EXM-0206,SUB-MATH,83.9,A,True,SCH-001
STU-2026-0351,EXM-0206,SUB-MATH,70.3,B,True,SCH-001
STU-2026-0352,EXM-0206,SUB-MATH,73.9,B,True,SCH-001
STU-2026-0353,EXM-0206,SUB-MATH,73.9,B,True,SCH-001
STU-2026-0354,EXM-0206,SUB-MATH,76.8,B,True,SCH-001
STU-2026-0355,EXM-0206,SUB-MATH,37.1,F,True,SCH-001
STU-2026-0356,EXM-0206,SUB-MATH,75.8,B,True,SCH-001
STU-2026-0357,EXM-0206,SUB-MATH,65.6,C,True,SCH-001
STU-2026-0358,EXM-0206,SUB-MATH,87.2,A,True,SCH-001
STU-2026-0359,EXM-0206,SUB-MATH,89.0,A,True,SCH-001
STU-2026-0360,EXM-0206,SUB-MATH,91.4,A+,True,SCH-001
STU-2026-0361,EXM-0206,SUB-MATH,70.4,B,True,SCH-001
STU-2026-0362,EXM-0206,SUB-MATH,62.2,C,True,SCH-001
STU-2026-0363,EXM-0206,SUB-MATH,82.2,A,True,SCH-001
STU-2026-0364,EXM-0206,SUB-MATH,65.3,C,True,SCH-001
STU-2026-0365,EXM-0206,SUB-MATH,87.8,A,True,SCH-001
STU-2026-0366,EXM-0206,SUB-MATH,86.1,A,True,SCH-001
STU-2026-0367,EXM-0206,SUB-MATH,63.1,C,True,SCH-001
STU-2026-0368,EXM-0206,SUB-MATH,59.6,D,True,SCH-001
STU-2026-0369,EXM-0206,SUB-MATH,93.0,A+,True,SCH-001
STU-2026-0370,EXM-0206,SUB-MATH,75.9,B,True,SCH-001
STU-2026-0371,EXM-0206,SUB-MATH,55.4,D,True,SCH-001
STU-2026-0372,EXM-0206,SUB-MATH,79.3,B,True,SCH-001
STU-2026-0373,EXM-0206,SUB-MATH,73.4,B,True,SCH-001
STU-2026-0374,EXM-0206,SUB-MATH,77.7,B,True,SCH-001
STU-2026-0375,EXM-0206,SUB-MATH,90.7,A+,True,SCH-001
STU-2026-0376,EXM-0206,SUB-MATH,85.7,A,True,SCH-001
STU-2026-0377,EXM-0206,SUB-MATH,56.2,D,True,SCH-001
STU-2026-0378,EXM-0206,SUB-MATH,25.6,F,False,SCH-001
STU-2026-0379,EXM-0206,SUB-MATH,71.9,B,True,SCH-001
STU-2026-0380,EXM-0206,SUB-MATH,64.7,C,True,SCH-001
STU-2026-0381,EXM-0206,SUB-MATH,91.9,A+,True,SCH-001
STU-2026-0382,EXM-0206,SUB-MATH,64.3,C,True,SCH-001
STU-2026-0383,EXM-0206,SUB-MATH,63.0,C,True,SCH-001
STU-2026-0384,EXM-0206,SUB-MATH,83.5,A,True,SCH-001
STU-2026-0385,EXM-0206,SUB-MATH,88.2,A,True,SCH-001
STU-2026-0386,EXM-0206,SUB-MATH,42.0,F,True,SCH-001
STU-2026-0387,EXM-0206,SUB-MATH,25.5,F,False,SCH-001
STU-2026-0388,EXM-0206,SUB-MATH,66.4,C,True,SCH-001
STU-2026-0389,EXM-0206,SUB-MATH,95.6,A+,True,SCH-001
STU-2026-0390,EXM-0206,SUB-MATH,68.2,C,True,SCH-001
STU-2026-0391,EXM-0206,SUB-MATH,78.9,B,True,SCH-001
STU-2026-0392,EXM-0206,SUB-MATH,87.2,A,True,SCH-001
STU-2026-0393,EXM-0206,SUB-MATH,65.1,C,True,SCH-001
STU-2026-0394,EXM-0206,SUB-MATH,62.3,C,True,SCH-001
STU-2026-0395,EXM-0206,SUB-MATH,75.1,B,True,SCH-001
STU-2026-0396,EXM-0206,SUB-MATH,87.2,A,True,SCH-001
STU-2026-0331,EXM-0207,SUB-PHY,68.3,C,True,SCH-001
STU-2026-0332,EXM-0207,SUB-PHY,73.6,B,True,SCH-001
STU-2026-0333,EXM-0207,SUB-PHY,73.1,B,True,SCH-001
STU-2026-0334,EXM-0207,SUB-PHY,81.1,A,True,SCH-001
STU-2026-0335,EXM-0207,SUB-PHY,70.8,B,True,SCH-001
STU-2026-0336,EXM-0207,SUB-PHY,64.8,C,True,SCH-001
STU-2026-0337,EXM-0207,SUB-PHY,76.8,B,True,SCH-001
STU-2026-0338,EXM-0207,SUB-PHY,72.7,B,True,SCH-001
STU-2026-0339,EXM-0207,SUB-PHY,50.7,D,True,SCH-001
STU-2026-0340,EXM-0207,SUB-PHY,85.7,A,True,SCH-001
STU-2026-0341,EXM-0207,SUB-PHY,73.7,B,True,SCH-001
STU-2026-0342,EXM-0207,SUB-PHY,86.8,A,True,SCH-001
STU-2026-0343,EXM-0207,SUB-PHY,41.1,F,True,SCH-001
STU-2026-0344,EXM-0207,SUB-PHY,64.6,C,True,SCH-001
STU-2026-0345,EXM-0207,SUB-PHY,75.9,B,True,SCH-001
STU-2026-0346,EXM-0207,SUB-PHY,80.3,A,True,SCH-001
STU-2026-0347,EXM-0207,SUB-PHY,83.1,A,True,SCH-001
STU-2026-0348,EXM-0207,SUB-PHY,81.8,A,True,SCH-001
STU-2026-0349,EXM-0207,SUB-PHY,78.3,B,True,SCH-001
STU-2026-0350,EXM-0207,SUB-PHY,79.5,B,True,SCH-001
STU-2026-0351,EXM-0207,SUB-PHY,82.3,A,True,SCH-001
STU-2026-0352,EXM-0207,SUB-PHY,83.4,A,True,SCH-001
STU-2026-0353,EXM-0207,SUB-PHY,72.2,B,True,SCH-001
STU-2026-0354,EXM-0207,SUB-PHY,88.1,A,True,SCH-001
STU-2026-0355,EXM-0207,SUB-PHY,32.7,F,False,SCH-001
STU-2026-0356,EXM-0207,SUB-PHY,80.6,A,True,SCH-001
STU-2026-0357,EXM-0207,SUB-PHY,71.3,B,True,SCH-001
STU-2026-0358,EXM-0207,SUB-PHY,75.7,B,True,SCH-001
STU-2026-0359,EXM-0207,SUB-PHY,79.9,B,True,SCH-001
STU-2026-0360,EXM-0207,SUB-PHY,89.2,A,True,SCH-001
STU-2026-0361,EXM-0207,SUB-PHY,76.4,B,True,SCH-001
STU-2026-0362,EXM-0207,SUB-PHY,72.2,B,True,SCH-001
STU-2026-0363,EXM-0207,SUB-PHY,81.6,A,True,SCH-001
STU-2026-0364,EXM-0207,SUB-PHY,71.1,B,True,SCH-001
STU-2026-0365,EXM-0207,SUB-PHY,86.5,A,True,SCH-001
STU-2026-0366,EXM-0207,SUB-PHY,85.0,A,True,SCH-001
STU-2026-0367,EXM-0207,SUB-PHY,86.2,A,True,SCH-001
STU-2026-0368,EXM-0207,SUB-PHY,69.9,C,True,SCH-001
STU-2026-0369,EXM-0207,SUB-PHY,92.0,A+,True,SCH-001
STU-2026-0370,EXM-0207,SUB-PHY,91.3,A+,True,SCH-001
STU-2026-0371,EXM-0207,SUB-PHY,74.4,B,True,SCH-001
STU-2026-0372,EXM-0207,SUB-PHY,74.8,B,True,SCH-001
STU-2026-0373,EXM-0207,SUB-PHY,78.9,B,True,SCH-001
STU-2026-0374,EXM-0207,SUB-PHY,82.4,A,True,SCH-001
STU-2026-0375,EXM-0207,SUB-PHY,70.2,B,True,SCH-001
STU-2026-0376,EXM-0207,SUB-PHY,83.7,A,True,SCH-001
STU-2026-0377,EXM-0207,SUB-PHY,55.8,D,True,SCH-001
STU-2026-0378,EXM-0207,SUB-PHY,22.2,F,False,SCH-001
STU-2026-0379,EXM-0207,SUB-PHY,81.2,A,True,SCH-001
STU-2026-0380,EXM-0207,SUB-PHY,72.4,B,True,SCH-001
STU-2026-0381,EXM-0207,SUB-PHY,91.0,A+,True,SCH-001
STU-2026-0382,EXM-0207,SUB-PHY,79.3,B,True,SCH-001
STU-2026-0383,EXM-0207,SUB-PHY,75.6,B,True,SCH-001
STU-2026-0384,EXM-0207,SUB-PHY,77.2,B,True,SCH-001
STU-2026-0385,EXM-0207,SUB-PHY,83.1,A,True,SCH-001
STU-2026-0386,EXM-0207,SUB-PHY,50.6,D,True,SCH-001
STU-2026-0387,EXM-0207,SUB-PHY,32.5,F,False,SCH-001
STU-2026-0388,EXM-0207,SUB-PHY,59.4,D,True,SCH-001
STU-2026-0389,EXM-0207,SUB-PHY,87.4,A,True,SCH-001
STU-2026-0390,EXM-0207,SUB-PHY,65.8,C,True,SCH-001
STU-2026-0391,EXM-0207,SUB-PHY,67.9,C,True,SCH-001
STU-2026-0392,EXM-0207,SUB-PHY,98.4,A+,True,SCH-001
STU-2026-0393,EXM-0207,SUB-PHY,66.4,C,True,SCH-001
STU-2026-0394,EXM-0207,SUB-PHY,68.8,C,True,SCH-001
STU-2026-0395,EXM-0207,SUB-PHY,83.9,A,True,SCH-001
STU-2026-0396,EXM-0207,SUB-PHY,93.1,A+,True,SCH-001
STU-2026-0331,EXM-0208,SUB-CHEM,62.7,C,True,SCH-001
STU-2026-0332,EXM-0208,SUB-CHEM,77.8,B,True,SCH-001
STU-2026-0333,EXM-0208,SUB-CHEM,76.1,B,True,SCH-001
STU-2026-0334,EXM-0208,SUB-CHEM,89.7,A,True,SCH-001
STU-2026-0335,EXM-0208,SUB-CHEM,74.1,B,True,SCH-001
STU-2026-0336,EXM-0208,SUB-CHEM,84.5,A,True,SCH-001
STU-2026-0337,EXM-0208,SUB-CHEM,74.7,B,True,SCH-001
STU-2026-0338,EXM-0208,SUB-CHEM,80.0,A,True,SCH-001
STU-2026-0339,EXM-0208,SUB-CHEM,57.2,D,True,SCH-001
STU-2026-0340,EXM-0208,SUB-CHEM,80.5,A,True,SCH-001
STU-2026-0341,EXM-0208,SUB-CHEM,65.8,C,True,SCH-001
STU-2026-0342,EXM-0208,SUB-CHEM,92.8,A+,True,SCH-001
STU-2026-0343,EXM-0208,SUB-CHEM,48.7,F,True,SCH-001
STU-2026-0344,EXM-0208,SUB-CHEM,73.6,B,True,SCH-001
STU-2026-0345,EXM-0208,SUB-CHEM,73.7,B,True,SCH-001
STU-2026-0346,EXM-0208,SUB-CHEM,77.4,B,True,SCH-001
STU-2026-0347,EXM-0208,SUB-CHEM,77.1,B,True,SCH-001
STU-2026-0348,EXM-0208,SUB-CHEM,69.2,C,True,SCH-001
STU-2026-0349,EXM-0208,SUB-CHEM,85.2,A,True,SCH-001
STU-2026-0350,EXM-0208,SUB-CHEM,76.9,B,True,SCH-001
STU-2026-0351,EXM-0208,SUB-CHEM,85.3,A,True,SCH-001
STU-2026-0352,EXM-0208,SUB-CHEM,80.5,A,True,SCH-001
STU-2026-0353,EXM-0208,SUB-CHEM,77.2,B,True,SCH-001
STU-2026-0354,EXM-0208,SUB-CHEM,90.8,A+,True,SCH-001
STU-2026-0355,EXM-0208,SUB-CHEM,32.8,F,False,SCH-001
STU-2026-0356,EXM-0208,SUB-CHEM,81.8,A,True,SCH-001
STU-2026-0357,EXM-0208,SUB-CHEM,68.9,C,True,SCH-001
STU-2026-0358,EXM-0208,SUB-CHEM,87.4,A,True,SCH-001
STU-2026-0359,EXM-0208,SUB-CHEM,68.5,C,True,SCH-001
STU-2026-0360,EXM-0208,SUB-CHEM,92.6,A+,True,SCH-001
STU-2026-0361,EXM-0208,SUB-CHEM,78.7,B,True,SCH-001
STU-2026-0362,EXM-0208,SUB-CHEM,63.3,C,True,SCH-001
STU-2026-0363,EXM-0208,SUB-CHEM,72.3,B,True,SCH-001
STU-2026-0364,EXM-0208,SUB-CHEM,74.5,B,True,SCH-001
STU-2026-0365,EXM-0208,SUB-CHEM,91.2,A+,True,SCH-001
STU-2026-0366,EXM-0208,SUB-CHEM,85.6,A,True,SCH-001
STU-2026-0367,EXM-0208,SUB-CHEM,83.9,A,True,SCH-001
STU-2026-0368,EXM-0208,SUB-CHEM,60.5,C,True,SCH-001
STU-2026-0369,EXM-0208,SUB-CHEM,87.7,A,True,SCH-001
STU-2026-0370,EXM-0208,SUB-CHEM,87.3,A,True,SCH-001
STU-2026-0371,EXM-0208,SUB-CHEM,68.5,C,True,SCH-001
STU-2026-0372,EXM-0208,SUB-CHEM,88.6,A,True,SCH-001
STU-2026-0373,EXM-0208,SUB-CHEM,62.0,C,True,SCH-001
STU-2026-0374,EXM-0208,SUB-CHEM,81.0,A,True,SCH-001
STU-2026-0375,EXM-0208,SUB-CHEM,75.7,B,True,SCH-001
STU-2026-0376,EXM-0208,SUB-CHEM,85.8,A,True,SCH-001
STU-2026-0377,EXM-0208,SUB-CHEM,45.3,F,True,SCH-001
STU-2026-0378,EXM-0208,SUB-CHEM,28.6,F,False,SCH-001
STU-2026-0379,EXM-0208,SUB-CHEM,70.7,B,True,SCH-001
STU-2026-0380,EXM-0208,SUB-CHEM,73.4,B,True,SCH-001
STU-2026-0381,EXM-0208,SUB-CHEM,90.8,A+,True,SCH-001
STU-2026-0382,EXM-0208,SUB-CHEM,70.5,B,True,SCH-001
STU-2026-0383,EXM-0208,SUB-CHEM,67.8,C,True,SCH-001
STU-2026-0384,EXM-0208,SUB-CHEM,83.9,A,True,SCH-001
STU-2026-0385,EXM-0208,SUB-CHEM,72.9,B,True,SCH-001
STU-2026-0386,EXM-0208,SUB-CHEM,39.2,F,True,SCH-001
STU-2026-0387,EXM-0208,SUB-CHEM,29.5,F,False,SCH-001
STU-2026-0388,EXM-0208,SUB-CHEM,61.4,C,True,SCH-001
STU-2026-0389,EXM-0208,SUB-CHEM,78.2,B,True,SCH-001
STU-2026-0390,EXM-0208,SUB-CHEM,75.9,B,True,SCH-001
STU-2026-0391,EXM-0208,SUB-CHEM,74.5,B,True,SCH-001
STU-2026-0392,EXM-0208,SUB-CHEM,84.6,A,True,SCH-001
STU-2026-0393,EXM-0208,SUB-CHEM,72.6,B,True,SCH-001
STU-2026-0394,EXM-0208,SUB-CHEM,67.8,C,True,SCH-001
STU-2026-0395,EXM-0208,SUB-CHEM,66.4,C,True,SCH-001
STU-2026-0396,EXM-0208,SUB-CHEM,80.7,A,True,SCH-001
STU-2026-0331,EXM-0209,SUB-ENG,67.8,C,True,SCH-001
STU-2026-0332,EXM-0209,SUB-ENG,79.8,B,True,SCH-001
STU-2026-0333,EXM-0209,SUB-ENG,76.8,B,True,SCH-001
STU-2026-0334,EXM-0209,SUB-ENG,86.3,A,True,SCH-001
STU-2026-0335,EXM-0209,SUB-ENG,73.1,B,True,SCH-001
STU-2026-0336,EXM-0209,SUB-ENG,79.3,B,True,SCH-001
STU-2026-0337,EXM-0209,SUB-ENG,79.3,B,True,SCH-001
STU-2026-0338,EXM-0209,SUB-ENG,81.0,A,True,SCH-001
STU-2026-0339,EXM-0209,SUB-ENG,65.3,C,True,SCH-001
STU-2026-0340,EXM-0209,SUB-ENG,87.6,A,True,SCH-001
STU-2026-0341,EXM-0209,SUB-ENG,77.2,B,True,SCH-001
STU-2026-0342,EXM-0209,SUB-ENG,87.5,A,True,SCH-001
STU-2026-0343,EXM-0209,SUB-ENG,39.0,F,True,SCH-001
STU-2026-0344,EXM-0209,SUB-ENG,63.9,C,True,SCH-001
STU-2026-0345,EXM-0209,SUB-ENG,58.3,D,True,SCH-001
STU-2026-0346,EXM-0209,SUB-ENG,79.6,B,True,SCH-001
STU-2026-0347,EXM-0209,SUB-ENG,88.7,A,True,SCH-001
STU-2026-0348,EXM-0209,SUB-ENG,80.3,A,True,SCH-001
STU-2026-0349,EXM-0209,SUB-ENG,92.3,A+,True,SCH-001
STU-2026-0350,EXM-0209,SUB-ENG,89.6,A,True,SCH-001
STU-2026-0351,EXM-0209,SUB-ENG,71.9,B,True,SCH-001
STU-2026-0352,EXM-0209,SUB-ENG,71.8,B,True,SCH-001
STU-2026-0353,EXM-0209,SUB-ENG,79.7,B,True,SCH-001
STU-2026-0354,EXM-0209,SUB-ENG,99.0,A+,True,SCH-001
STU-2026-0355,EXM-0209,SUB-ENG,30.7,F,False,SCH-001
STU-2026-0356,EXM-0209,SUB-ENG,84.4,A,True,SCH-001
STU-2026-0357,EXM-0209,SUB-ENG,68.3,C,True,SCH-001
STU-2026-0358,EXM-0209,SUB-ENG,82.8,A,True,SCH-001
STU-2026-0359,EXM-0209,SUB-ENG,71.5,B,True,SCH-001
STU-2026-0360,EXM-0209,SUB-ENG,94.6,A+,True,SCH-001
STU-2026-0361,EXM-0209,SUB-ENG,70.5,B,True,SCH-001
STU-2026-0362,EXM-0209,SUB-ENG,63.6,C,True,SCH-001
STU-2026-0363,EXM-0209,SUB-ENG,72.2,B,True,SCH-001
STU-2026-0364,EXM-0209,SUB-ENG,65.4,C,True,SCH-001
STU-2026-0365,EXM-0209,SUB-ENG,81.2,A,True,SCH-001
STU-2026-0366,EXM-0209,SUB-ENG,99.0,A+,True,SCH-001
STU-2026-0367,EXM-0209,SUB-ENG,69.9,C,True,SCH-001
STU-2026-0368,EXM-0209,SUB-ENG,50.4,D,True,SCH-001
STU-2026-0369,EXM-0209,SUB-ENG,95.3,A+,True,SCH-001
STU-2026-0370,EXM-0209,SUB-ENG,87.0,A,True,SCH-001
STU-2026-0371,EXM-0209,SUB-ENG,66.9,C,True,SCH-001
STU-2026-0372,EXM-0209,SUB-ENG,80.6,A,True,SCH-001
STU-2026-0373,EXM-0209,SUB-ENG,82.5,A,True,SCH-001
STU-2026-0374,EXM-0209,SUB-ENG,74.7,B,True,SCH-001
STU-2026-0375,EXM-0209,SUB-ENG,86.8,A,True,SCH-001
STU-2026-0376,EXM-0209,SUB-ENG,77.3,B,True,SCH-001
