busId,timestamp,latitude,longitude,speed,heading,eventType,deviation_meters,is_anomaly,anomaly_type
BUS-009,2025-11-10T07:20:00Z,28.496215,77.43487,44.5,48.1,location,13.9,0,normal
BUS-009,2025-11-10T07:21:00Z,28.497214,77.435987,42.3,49.6,location,8.9,0,normal
BUS-009,2025-11-10T07:22:00Z,28.498485,77.436917,34.0,51.1,location,7.1,0,normal
BUS-009,2025-11-10T07:23:00Z,28.499561,77.437812,27.0,52.6,location,2.6,0,normal
BUS-009,2025-11-10T07:24:00Z,28.500873,77.438734,44.3,54.1,location,7.5,0,normal
BUS-009,2025-11-10T07:25:00Z,28.502137,77.43971,38.6,55.6,location,8.9,0,normal
BUS-009,2025-11-10T07:26:00Z,28.503409,77.440492,37.0,57.1,location,5.3,0,normal
BUS-009,2025-11-10T07:27:00Z,28.504865,77.441425,32.9,58.6,location,7.6,0,normal
BUS-009,2025-11-10T07:28:00Z,28.506012,77.442216,25.9,60.1,location,5.8,0,normal
BUS-009,2025-11-10T07:29:00Z,28.507441,77.442899,37.9,61.6,location,2.1,0,normal
BUS-009,2025-11-10T07:30:00Z,28.508685,77.4435,32.2,63.1,location,7.1,0,normal
BUS-009,2025-11-10T07:31:00Z,28.510297,77.444331,36.3,64.6,location,7.7,0,normal
BUS-009,2025-11-10T07:32:00Z,28.51171,77.444883,38.3,66.1,location,10.1,0,normal
BUS-009,2025-11-10T07:33:00Z,28.512952,77.445566,36.3,67.6,location,9.2,0,normal
BUS-009,2025-11-10T07:34:00Z,28.514447,77.446162,42.5,69.1,location,9.7,0,normal
BUS-009,2025-11-10T07:35:00Z,28.515784,77.446543,46.6,70.6,location,9.1,0,normal
BUS-009,2025-11-10T07:36:00Z,28.517363,77.447149,32.3,72.1,location,3.2,0,normal
BUS-009,2025-11-10T07:37:00Z,28.518838,77.447618,43.9,73.6,location,9.6,0,normal
BUS-009,2025-11-10T07:38:00Z,28.520347,77.447958,43.7,75.1,location,14.3,0,normal
BUS-009,2025-11-10T07:39:00Z,28.521877,77.448426,31.9,76.6,location,6.2,0,normal
BUS-009,2025-11-10T07:40:00Z,28.523383,77.44877,36.5,78.1,location,8.3,0,normal
BUS-009,2025-11-10T07:41:00Z,28.524837,77.449043,29.9,79.6,location,5.0,0,normal
BUS-009,2025-11-10T07:42:00Z,28.526398,77.449295,35.1,81.1,location,4.1,0,normal
BUS-009,2025-11-10T07:43:00Z,28.527907,77.449417,42.4,82.6,location,8.0,0,normal
BUS-009,2025-11-10T07:44:00Z,28.529503,77.449717,39.2,84.1,location,12.2,0,normal
BUS-009,2025-11-10T07:45:00Z,28.531112,77.44978,35.2,85.6,location,4.6,0,normal
BUS-009,2025-11-10T07:46:00Z,28.532507,77.449946,24.7,87.1,location,4.1,0,normal
BUS-009,2025-11-10T07:47:00Z,28.534091,77.450042,38.4,88.6,location,10.9,0,normal
BUS-009,2025-11-10T07:48:00Z,28.535632,77.449953,29.9,90.2,location,11.5,0,normal
BUS-009,2025-11-10T07:49:00Z,28.537223,77.449985,27.4,91.7,location,18.9,0,normal
BUS-009,2025-11-10T07:50:00Z,28.538677,77.449854,29.6,93.2,location,4.0,0,normal
BUS-009,2025-11-10T07:51:00Z,28.540287,77.449898,24.5,94.7,location,7.3,0,normal
BUS-009,2025-11-10T07:52:00Z,28.541784,77.449634,46.4,96.2,location,8.3,0,normal
BUS-009,2025-11-10T07:53:00Z,28.543436,77.449433,38.4,97.7,location,7.6,0,normal
BUS-009,2025-11-10T07:54:00Z,28.544954,77.449212,37.2,99.2,location,8.9,0,normal
BUS-009,2025-11-10T07:55:00Z,28.546479,77.448972,38.2,100.7,location,13.6,0,normal
BUS-009,2025-11-10T07:56:00Z,28.548006,77.4485,34.0,102.2,location,2.3,0,normal
BUS-009,2025-11-10T07:57:00Z,28.549534,77.448273,34.7,103.7,location,10.5,0,normal
BUS-009,2025-11-10T07:58:00Z,28.55094,77.447938,37.0,105.2,location,5.5,0,normal
BUS-009,2025-11-10T07:59:00Z,28.552396,77.447489,39.1,106.7,location,6.8,0,normal
BUS-009,2025-11-10T08:00:00Z,28.553913,77.447076,28.7,108.2,location,9.9,0,normal
BUS-009,2025-11-10T08:01:00Z,28.555375,77.446527,44.6,109.7,location,7.7,0,normal
BUS-009,2025-11-10T08:02:00Z,28.556815,77.446024,39.3,111.2,location,6.2,0,normal
BUS-009,2025-11-10T08:03:00Z,28.558294,77.445391,34.1,112.7,location,13.1,0,normal
BUS-009,2025-11-10T08:04:00Z,28.559629,77.444896,31.0,114.2,location,1.5,0,normal
BUS-009,2025-11-10T08:05:00Z,28.561175,77.444118,38.3,115.7,location,5.4,0,normal
BUS-009,2025-11-10T08:06:00Z,28.56251,77.443449,26.6,117.2,location,15.0,0,normal
BUS-009,2025-11-10T08:07:00Z,28.563846,77.442749,34.9,118.7,location,3.1,0,normal
BUS-009,2025-11-10T08:08:00Z,28.565217,77.44192,36.3,120.2,location,8.3,0,normal
BUS-009,2025-11-10T08:09:00Z,28.566584,77.441213,35.0,121.7,location,4.2,0,normal
BUS-009,2025-11-10T08:10:00Z,28.567701,77.44034,40.6,123.2,location,8.5,0,normal
BUS-009,2025-11-10T08:11:00Z,28.569124,77.439531,36.3,124.7,location,2.4,0,normal
BUS-009,2025-11-10T08:12:00Z,28.570362,77.438624,42.1,126.2,location,10.3,0,normal
BUS-009,2025-11-10T08:13:00Z,28.571662,77.437636,39.4,127.7,location,3.4,0,normal
BUS-009,2025-11-10T08:14:00Z,28.572844,77.43677,45.0,129.2,location,8.9,0,normal
BUS-009,2025-11-10T08:15:00Z,28.574075,77.435751,45.5,130.7,location,10.7,0,normal
BUS-009,2025-11-10T08:16:00Z,28.575155,77.434718,35.7,132.2,location,18.0,0,normal
BUS-009,2025-11-10T08:17:00Z,28.576254,77.433626,37.6,133.7,location,6.5,0,normal
BUS-009,2025-11-10T08:18:00Z,28.577299,77.43248,42.5,135.2,location,9.0,0,normal
BUS-009,2025-11-10T08:19:00Z,28.578478,77.431364,42.5,136.7,location,4.7,0,normal
BUS-009,2025-11-10T08:20:00Z,28.579601,77.430301,39.9,138.3,location,0.9,0,normal
BUS-009,2025-11-10T08:21:00Z,28.580566,77.429208,34.6,139.8,location,1.9,0,normal
BUS-009,2025-11-10T08:22:00Z,28.581497,77.42789,30.5,141.3,location,8.0,0,normal
BUS-009,2025-11-10T08:23:00Z,28.582405,77.426745,49.7,142.8,location,14.0,0,normal
BUS-009,2025-11-10T08:24:00Z,28.583385,77.425441,40.0,144.3,location,3.4,0,normal
BUS-009,2025-11-10T08:25:00Z,28.584366,77.424161,34.3,145.8,location,8.0,0,normal
BUS-009,2025-11-10T08:26:00Z,28.585045,77.422878,35.9,147.3,location,10.9,0,normal
BUS-009,2025-11-10T08:27:00Z,28.585907,77.421547,38.3,148.8,location,11.6,0,normal
BUS-009,2025-11-10T08:28:00Z,28.586773,77.420265,27.1,150.3,location,6.6,0,normal
BUS-009,2025-11-10T08:29:00Z,28.587385,77.418981,28.9,151.8,location,7.4,0,normal
BUS-009,2025-11-10T08:30:00Z,28.588141,77.417532,38.8,153.3,location,17.1,0,normal
BUS-009,2025-11-10T08:31:00Z,28.588887,77.416119,0.0,154.8,stop,12.5,0,normal
BUS-009,2025-11-10T08:32:00Z,28.589484,77.414761,0.0,156.3,stop,3.3,0,normal
BUS-009,2025-11-10T08:33:00Z,28.59009,77.413245,0.0,157.8,stop,5.6,0,normal
BUS-009,2025-11-10T08:34:00Z,28.590695,77.411863,0.0,159.3,stop,7.5,0,normal
BUS-009,2025-11-10T08:35:00Z,28.591268,77.410379,0.0,160.8,stop,0.6,0,normal
BUS-009,2025-11-10T08:36:00Z,28.591644,77.4089,9.2,162.3,location,6.0,0,normal
BUS-009,2025-11-10T08:37:00Z,28.592129,77.407429,0.0,163.8,stop,16.0,0,normal
BUS-009,2025-11-10T08:38:00Z,28.59251,77.405991,0.0,165.3,stop,5.0,0,normal
BUS-009,2025-11-10T08:39:00Z,28.593019,77.404393,0.0,166.8,stop,4.7,0,normal
BUS-009,2025-11-10T08:40:00Z,28.593246,77.402898,0.0,168.3,stop,6.7,0,normal
BUS-009,2025-11-10T08:41:00Z,28.593632,77.401299,0.0,169.8,stop,3.8,0,normal
BUS-009,2025-11-10T08:42:00Z,28.593892,77.399899,0.0,171.3,stop,21.6,0,normal
BUS-009,2025-11-10T08:43:00Z,28.593998,77.398342,0.0,172.8,stop,14.4,0,normal
BUS-009,2025-11-10T08:44:00Z,28.594237,77.396862,0.0,174.3,stop,10.2,0,normal
BUS-009,2025-11-10T08:45:00Z,28.594363,77.395287,0.0,175.8,stop,15.5,0,normal
BUS-009,2025-11-10T08:46:00Z,28.594435,77.393727,0.0,177.3,stop,2.7,0,normal
BUS-009,2025-11-10T08:47:00Z,28.594492,77.392214,0.0,178.8,stop,6.5,0,normal
BUS-009,2025-11-10T08:48:00Z,28.594523,77.390582,0.0,180.3,stop,4.1,0,normal
BUS-009,2025-11-10T08:49:00Z,28.594385,77.389066,0.0,181.8,stop,12.0,0,normal
BUS-009,2025-11-10T08:50:00Z,28.59442,77.387467,0.0,183.3,stop,4.7,0,normal
BUS-009,2025-11-10T08:51:00Z,28.594323,77.386036,0.0,184.8,stop,4.9,0,normal
BUS-009,2025-11-10T08:52:00Z,28.594145,77.384383,7.6,186.4,location,6.6,0,normal
BUS-009,2025-11-10T08:53:00Z,28.593985,77.382936,0.0,187.9,stop,7.4,0,normal
BUS-009,2025-11-10T08:54:00Z,28.593696,77.381474,0.0,189.4,stop,12.0,0,normal
BUS-009,2025-11-10T08:55:00Z,28.593467,77.379878,0.0,190.9,stop,13.3,0,normal
BUS-009,2025-11-10T08:56:00Z,28.593155,77.37826,0.0,192.4,stop,8.3,0,normal
BUS-009,2025-11-10T08:57:00Z,28.592793,77.376866,0.0,193.9,stop,4.8,0,normal
BUS-009,2025-11-10T08:58:00Z,28.592438,77.375308,0.0,195.4,stop,13.3,0,normal
BUS-009,2025-11-10T08:59:00Z,28.591964,77.373832,0.0,196.9,stop,3.7,0,normal
BUS-009,2025-11-10T09:00:00Z,28.591496,77.372428,0.0,198.4,stop,6.4,0,normal
BUS-009,2025-11-10T09:01:00Z,28.590993,77.370976,0.0,199.9,stop,14.8,0,normal
BUS-009,2025-11-10T09:02:00Z,28.590361,77.369523,0.0,201.4,stop,3.3,0,normal
BUS-009,2025-11-10T09:03:00Z,28.589866,77.367979,0.0,202.9,stop,0.7,0,normal
BUS-009,2025-11-10T09:04:00Z,28.589183,77.366658,0.0,204.4,stop,1.7,0,normal
BUS-009,2025-11-10T09:05:00Z,28.588592,77.365246,0.0,205.9,stop,1.3,0,normal
BUS-009,2025-11-10T09:06:00Z,28.587896,77.363877,0.0,207.4,stop,10.0,0,normal
BUS-009,2025-11-10T09:07:00Z,28.587174,77.362465,0.0,208.9,stop,0.6,0,normal
BUS-009,2025-11-10T09:08:00Z,28.586362,77.36112,0.0,210.4,stop,17.3,0,normal
BUS-009,2025-11-10T09:09:00Z,28.585611,77.359913,0.0,211.9,stop,8.5,0,normal
BUS-009,2025-11-10T09:10:00Z,28.584754,77.358517,7.4,213.4,location,14.0,0,normal
BUS-009,2025-11-10T09:11:00Z,28.583913,77.357309,0.0,214.9,stop,3.4,0,normal
BUS-009,2025-11-10T09:12:00Z,28.582968,77.355987,0.0,216.4,stop,2.0,0,normal
BUS-009,2025-11-10T09:13:00Z,28.582105,77.354697,7.3,217.9,location,0.9,0,normal
BUS-009,2025-11-10T09:14:00Z,28.581156,77.353505,0.0,219.4,stop,9.3,0,normal
BUS-009,2025-11-10T09:15:00Z,28.580098,77.352378,0.0,220.9,stop,6.2,0,normal
BUS-009,2025-11-10T09:16:00Z,28.578954,77.351207,0.0,222.4,stop,6.4,0,normal
BUS-009,2025-11-10T09:17:00Z,28.578056,77.350073,0.0,223.9,stop,2.3,0,normal
BUS-009,2025-11-10T09:18:00Z,28.576862,77.348953,0.0,225.4,stop,8.8,0,normal
BUS-009,2025-11-10T09:19:00Z,28.575823,77.347931,11.3,226.9,location,15.6,0,normal
BUS-009,2025-11-10T09:20:00Z,28.574553,77.346876,0.0,228.4,stop,11.6,0,normal
BUS-009,2025-11-10T09:21:00Z,28.57344,77.345804,0.0,229.9,stop,8.9,0,normal
BUS-009,2025-11-10T09:22:00Z,28.572179,77.344882,0.0,231.4,stop,15.6,0,normal
BUS-009,2025-11-10T09:23:00Z,28.571069,77.343795,0.0,232.9,stop,7.5,0,normal
BUS-009,2025-11-10T09:24:00Z,28.569739,77.343041,0.0,234.5,stop,13.5,0,normal
BUS-009,2025-11-10T09:25:00Z,28.568575,77.342139,0.0,236.0,stop,9.7,0,normal
BUS-009,2025-11-10T09:26:00Z,28.567232,77.341184,8.4,237.5,location,6.6,0,normal
BUS-009,2025-11-10T09:27:00Z,28.565812,77.340528,0.0,239.0,stop,4.6,0,normal
BUS-009,2025-11-10T09:28:00Z,28.564568,77.339688,0.0,240.5,stop,7.4,0,normal
BUS-009,2025-11-10T09:29:00Z,28.563268,77.338929,0.0,242.0,stop,9.7,0,normal
BUS-009,2025-11-10T09:30:00Z,28.561795,77.33826,0.0,243.5,stop,13.0,0,normal
BUS-009,2025-11-10T09:31:00Z,28.560371,77.337665,0.0,245.0,stop,13.3,0,normal
BUS-009,2025-11-10T09:32:00Z,28.55906,77.33684,0.0,246.5,stop,7.9,0,normal
BUS-009,2025-11-10T09:33:00Z,28.557667,77.336312,0.0,248.0,stop,5.0,0,normal
BUS-009,2025-11-10T09:34:00Z,28.556238,77.33575,0.0,249.5,stop,2.2,0,normal
BUS-009,2025-11-10T09:35:00Z,28.55473,77.33524,0.0,251.0,stop,10.1,0,normal
BUS-009,2025-11-10T09:36:00Z,28.553334,77.334821,0.0,252.5,stop,6.9,0,normal
BUS-009,2025-11-10T09:37:00Z,28.551658,77.334292,0.0,254.0,stop,6.9,0,normal
BUS-009,2025-11-10T09:38:00Z,28.550286,77.333896,0.0,255.5,stop,9.4,0,normal
BUS-009,2025-11-10T09:39:00Z,28.548634,77.333523,0.0,257.0,stop,12.9,0,normal
BUS-009,2025-11-10T09:40:00Z,28.547276,77.333244,0.0,258.5,stop,6.1,0,normal
BUS-009,2025-11-10T09:41:00Z,28.545794,77.332894,0.0,260.0,stop,8.6,0,normal
BUS-009,2025-11-10T09:42:00Z,28.544222,77.332704,0.0,261.5,stop,5.4,0,normal
BUS-009,2025-11-10T09:43:00Z,28.542645,77.33251,0.0,263.0,stop,9.1,0,normal
BUS-009,2025-11-10T09:44:00Z,28.541116,77.332243,0.0,264.5,stop,14.6,0,normal
BUS-009,2025-11-10T09:45:00Z,28.539598,77.332164,8.7,266.0,location,0.8,0,normal
BUS-009,2025-11-10T09:46:00Z,28.538013,77.332045,8.9,267.5,location,8.6,0,normal
BUS-009,2025-11-10T09:47:00Z,28.536522,77.331994,0.0,269.0,stop,3.9,0,normal
BUS-009,2025-11-10T09:48:00Z,28.534967,77.331991,0.0,270.5,stop,8.8,0,normal
BUS-009,2025-11-10T09:49:00Z,28.533412,77.332094,9.7,272.0,location,14.5,0,normal
BUS-009,2025-11-10T09:50:00Z,28.531789,77.332187,7.6,273.5,location,1.5,0,normal
BUS-009,2025-11-10T09:51:00Z,28.530315,77.332229,0.0,275.0,stop,9.8,0,normal
BUS-009,2025-11-10T09:52:00Z,28.528779,77.332459,0.0,276.5,stop,5.1,0,normal
BUS-009,2025-11-10T09:53:00Z,28.52723,77.332502,0.0,278.0,stop,14.0,0,normal
BUS-009,2025-11-10T09:54:00Z,28.525721,77.332868,8.8,279.5,location,5.7,0,normal
BUS-009,2025-11-10T09:55:00Z,28.52421,77.33307,0.0,281.0,stop,13.2,0,normal
BUS-009,2025-11-10T09:56:00Z,28.522657,77.333407,0.0,282.6,stop,8.6,0,normal
BUS-009,2025-11-10T09:57:00Z,28.521206,77.333773,0.0,284.1,stop,4.0,0,normal
BUS-009,2025-11-10T09:58:00Z,28.519643,77.334137,0.0,285.6,stop,9.9,0,normal
BUS-009,2025-11-10T09:59:00Z,28.518189,77.334515,0.0,287.1,stop,7.3,0,normal
BUS-009,2025-11-10T10:00:00Z,28.51675,77.335108,0.0,288.6,stop,12.3,0,normal
BUS-009,2025-11-10T10:01:00Z,28.515149,77.335543,0.0,290.1,stop,8.5,0,normal
BUS-009,2025-11-10T10:02:00Z,28.513773,77.336156,0.0,291.6,stop,10.9,0,normal
BUS-009,2025-11-10T10:03:00Z,28.5124,77.336679,0.0,293.1,stop,8.0,0,normal
BUS-009,2025-11-10T10:04:00Z,28.510944,77.337364,0.0,294.6,stop,7.7,0,normal
BUS-009,2025-11-10T10:05:00Z,28.509597,77.338019,0.0,296.1,stop,8.3,0,normal
BUS-009,2025-11-10T10:06:00Z,28.508143,77.338682,0.0,297.6,stop,12.6,0,normal
BUS-009,2025-11-10T10:07:00Z,28.506861,77.339428,0.0,299.1,stop,9.9,0,normal
BUS-009,2025-11-10T10:08:00Z,28.505493,77.340255,0.0,300.6,stop,6.1,0,normal
BUS-009,2025-11-10T10:09:00Z,28.504121,77.341058,11.8,302.1,location,15.2,0,normal
BUS-009,2025-11-10T10:10:00Z,28.502774,77.341803,0.0,303.6,stop,9.0,0,normal
BUS-009,2025-11-10T10:11:00Z,28.501464,77.342652,0.0,305.1,stop,7.4,0,normal
BUS-009,2025-11-10T10:12:00Z,28.500357,77.343673,0.0,306.6,stop,4.7,0,normal
BUS-009,2025-11-10T10:13:00Z,28.49901,77.344646,8.6,308.1,location,11.3,0,normal
BUS-009,2025-11-10T10:14:00Z,28.497886,77.345678,0.0,309.6,stop,8.1,0,normal
BUS-009,2025-11-10T10:15:00Z,28.496688,77.346558,0.0,311.1,stop,9.5,0,normal
BUS-009,2025-11-10T10:16:00Z,28.495532,77.347572,0.0,312.6,stop,8.3,0,normal
BUS-009,2025-11-10T10:17:00Z,28.494388,77.348579,5.9,314.1,location,12.3,0,normal
BUS-009,2025-11-10T10:18:00Z,28.493234,77.349737,0.0,315.6,stop,6.1,0,normal
BUS-009,2025-11-10T10:19:00Z,28.492265,77.350943,8.2,317.1,location,1.2,0,normal
BUS-009,2025-11-10T10:20:00Z,28.491267,77.352018,0.0,318.6,stop,11.8,0,normal
BUS-009,2025-11-10T10:21:00Z,28.490208,77.353204,0.0,320.1,stop,6.8,0,normal
BUS-009,2025-11-10T10:22:00Z,28.489242,77.354296,0.0,321.6,stop,10.0,0,normal
BUS-009,2025-11-10T10:23:00Z,28.48837,77.355622,0.0,323.1,stop,2.2,0,normal
BUS-009,2025-11-10T10:24:00Z,28.487385,77.356816,0.0,324.6,stop,4.8,0,normal
BUS-009,2025-11-10T10:25:00Z,28.486523,77.358139,0.0,326.1,stop,10.0,0,normal
BUS-009,2025-11-10T10:26:00Z,28.485719,77.359404,0.0,327.6,stop,20.4,0,normal
BUS-009,2025-11-10T10:27:00Z,28.484911,77.360716,0.0,329.1,stop,7.0,0,normal
BUS-009,2025-11-10T10:28:00Z,28.484089,77.362111,0.0,330.7,stop,8.2,0,normal
BUS-009,2025-11-10T10:29:00Z,28.483303,77.363392,0.0,332.2,stop,13.4,0,normal
BUS-009,2025-11-10T10:30:00Z,28.482614,77.364797,5.7,333.7,location,9.6,0,normal
BUS-009,2025-11-10T10:31:00Z,28.481871,77.366275,0.0,335.2,stop,7.8,0,normal
BUS-009,2025-11-10T10:32:00Z,28.481378,77.367641,0.0,336.7,stop,4.8,0,normal
BUS-009,2025-11-10T10:33:00Z,28.480802,77.36905,0.0,338.2,stop,3.1,0,normal
BUS-009,2025-11-10T10:34:00Z,28.480153,77.370567,0.0,339.7,stop,7.6,0,normal
BUS-009,2025-11-10T10:35:00Z,28.479717,77.371881,0.0,341.2,stop,6.7,0,normal
BUS-009,2025-11-10T10:36:00Z,28.479155,77.373548,0.0,342.7,stop,3.2,0,normal
BUS-009,2025-11-10T10:37:00Z,28.478736,77.374937,0.0,344.2,stop,16.7,0,normal
BUS-009,2025-11-10T10:38:00Z,28.478276,77.37649,0.0,345.7,stop,4.5,0,normal
BUS-009,2025-11-10T10:39:00Z,28.477955,77.377906,0.0,347.2,stop,10.9,0,normal
BUS-009,2025-11-10T10:40:00Z,28.477613,77.379509,0.0,348.7,stop,8.5,0,normal
BUS-009,2025-11-10T10:41:00Z,28.477383,77.380948,0.0,350.2,stop,11.9,0,normal
BUS-009,2025-11-10T10:42:00Z,28.477239,77.382413,0.0,351.7,stop,8.3,0,normal
BUS-009,2025-11-10T10:43:00Z,28.476896,77.383946,0.0,353.2,stop,3.8,0,normal
BUS-009,2025-11-10T10:44:00Z,28.476783,77.385647,0.0,354.7,stop,13.1,0,normal
BUS-009,2025-11-10T10:45:00Z,28.476612,77.387226,0.0,356.2,stop,4.7,0,normal
BUS-009,2025-11-10T10:46:00Z,28.476629,77.388694,6.9,357.7,location,10.9,0,normal
BUS-009,2025-11-10T10:47:00Z,28.476486,77.390135,0.0,359.2,stop,7.1,0,normal
BUS-009,2025-11-10T10:48:00Z,28.476468,77.391652,0.0,0.7,stop,1.4,0,normal
BUS-009,2025-11-10T10:49:00Z,28.476593,77.393225,0.0,2.2,stop,2.8,0,normal
BUS-009,2025-11-10T10:50:00Z,28.476531,77.394878,0.0,3.7,stop,3.3,0,normal
BUS-009,2025-11-10T10:51:00Z,28.476747,77.396405,0.0,5.2,stop,13.8,0,normal
BUS-009,2025-11-10T10:52:00Z,28.476942,77.397959,0.0,6.7,stop,4.2,0,normal
BUS-009,2025-11-10T10:53:00Z,28.477134,77.399459,0.0,8.2,stop,7.2,0,normal
BUS-009,2025-11-10T10:54:00Z,28.477436,77.400916,0.0,9.7,stop,10.8,0,normal
BUS-009,2025-11-10T10:55:00Z,28.477688,77.402448,0.0,11.2,stop,8.2,0,normal
BUS-009,2025-11-10T10:56:00Z,28.478002,77.404084,0.0,12.7,stop,5.1,0,normal
BUS-009,2025-11-10T10:57:00Z,28.478234,77.405428,0.0,14.2,stop,9.5,0,normal
BUS-009,2025-11-10T10:58:00Z,28.478755,77.407028,0.0,15.7,stop,9.8,0,normal
BUS-009,2025-11-10T10:59:00Z,28.479173,77.408449,0.0,17.2,stop,10.1,0,normal
BUS-009,2025-11-10T11:00:00Z,28.479744,77.409894,0.0,18.8,stop,8.4,0,normal
BUS-009,2025-11-10T11:01:00Z,28.48019,77.411476,0.0,20.3,stop,5.2,0,normal
BUS-009,2025-11-10T11:02:00Z,28.480687,77.412896,0.0,21.8,stop,3.1,0,normal
BUS-009,2025-11-10T11:03:00Z,28.481276,77.414375,0.0,23.3,stop,6.8,0,normal
BUS-009,2025-11-10T11:04:00Z,28.481925,77.415699,11.3,24.8,location,6.3,0,normal
BUS-009,2025-11-10T11:05:00Z,28.482584,77.417107,0.0,26.3,stop,6.6,0,normal
BUS-009,2025-11-10T11:06:00Z,28.483356,77.418394,0.0,27.8,stop,13.2,0,normal
BUS-009,2025-11-10T11:07:00Z,28.48402,77.419792,0.0,29.3,stop,11.6,0,normal
BUS-009,2025-11-10T11:08:00Z,28.484682,77.421301,0.0,30.8,stop,13.0,0,normal
BUS-009,2025-11-10T11:09:00Z,28.485616,77.422496,0.0,32.3,stop,6.5,0,normal
BUS-009,2025-11-10T11:10:00Z,28.486333,77.423823,0.0,33.8,stop,2.5,0,normal
BUS-009,2025-11-10T11:11:00Z,28.487361,77.425127,0.0,35.3,stop,14.5,0,normal
BUS-009,2025-11-10T11:12:00Z,28.488341,77.426197,0.0,36.8,stop,7.4,0,normal
BUS-009,2025-11-10T11:13:00Z,28.489168,77.427599,0.0,38.3,stop,9.8,0,normal
BUS-009,2025-11-10T11:14:00Z,28.490163,77.428835,0.0,39.8,stop,13.3,0,normal
BUS-009,2025-11-10T11:15:00Z,28.491206,77.429964,0.0,41.3,stop,9.0,0,normal
BUS-009,2025-11-10T11:16:00Z,28.492226,77.431104,0.0,42.8,stop,10.0,0,normal
BUS-009,2025-11-10T11:17:00Z,28.493382,77.432258,0.0,44.3,stop,7.5,0,normal
BUS-009,2025-11-10T11:18:00Z,28.494349,77.433264,0.0,45.8,stop,12.2,0,normal
BUS-009,2025-11-10T11:19:00Z,28.495501,77.434445,0.0,47.3,stop,6.2,0,normal
BUS-009,2025-11-10T11:20:00Z,28.496699,77.435377,0.0,48.8,stop,4.0,0,normal
BUS-009,2025-11-10T11:21:00Z,28.497836,77.436326,0.0,50.3,stop,3.2,0,normal
BUS-009,2025-11-10T11:22:00Z,28.498937,77.437418,0.0,51.8,stop,11.4,0,normal
BUS-009,2025-11-10T11:23:00Z,28.500277,77.438299,0.0,53.3,stop,5.9,0,normal
BUS-009,2025-11-10T11:24:00Z,28.50147,77.439213,9.4,54.8,location,7.2,0,normal
BUS-009,2025-11-10T11:25:00Z,28.50288,77.440043,0.0,56.3,stop,0.4,0,normal
BUS-009,2025-11-10T11:26:00Z,28.504028,77.440977,0.0,57.8,stop,7.1,0,normal
BUS-009,2025-11-10T11:27:00Z,28.505428,77.441741,0.0,59.3,stop,6.8,0,normal
BUS-009,2025-11-10T11:28:00Z,28.506799,77.442491,0.0,60.8,stop,3.4,0,normal
BUS-009,2025-11-10T11:29:00Z,28.508006,77.443196,0.0,62.3,stop,8.5,0,normal
BUS-009,2025-11-10T11:30:00Z,28.509499,77.444007,0.0,63.8,stop,10.8,0,normal
BUS-009,2025-11-10T11:31:00Z,28.510779,77.444629,0.0,65.3,stop,8.9,0,normal
BUS-009,2025-11-10T11:32:00Z,28.512239,77.445318,0.0,66.9,stop,3.6,0,normal
BUS-009,2025-11-10T11:33:00Z,28.513745,77.445904,0.0,68.4,stop,6.6,0,normal
BUS-009,2025-11-10T11:34:00Z,28.51522,77.446339,0.0,69.9,stop,12.7,0,normal
BUS-009,2025-11-10T11:35:00Z,28.516585,77.446893,0.0,71.4,stop,3.3,0,normal
BUS-009,2025-11-10T11:36:00Z,28.518226,77.447317,0.0,72.9,stop,7.4,0,normal
BUS-009,2025-11-10T11:37:00Z,28.519524,77.447892,5.8,74.4,location,13.8,0,normal
BUS-009,2025-11-10T11:38:00Z,28.52116,77.448201,0.0,75.9,stop,9.3,0,normal
BUS-009,2025-11-10T11:39:00Z,28.522545,77.448436,0.0,77.4,stop,4.0,0,normal
BUS-009,2025-11-10T11:40:00Z,28.524188,77.448991,0.0,78.9,stop,3.0,0,normal
BUS-009,2025-11-10T11:41:00Z,28.525549,77.449178,0.0,80.4,stop,6.2,0,normal
BUS-009,2025-11-10T11:42:00Z,28.527236,77.449412,10.2,81.9,location,7.0,0,normal
BUS-009,2025-11-10T11:43:00Z,28.528645,77.449643,0.0,83.4,stop,8.0,0,normal
BUS-009,2025-11-10T11:44:00Z,28.530216,77.449792,0.0,84.9,stop,14.1,0,normal
BUS-009,2025-11-10T11:45:00Z,28.531764,77.4499,0.0,86.4,stop,10.6,0,normal
BUS-009,2025-11-10T11:46:00Z,28.533389,77.449908,0.0,87.9,stop,10.3,0,normal
BUS-009,2025-11-10T11:47:00Z,28.534898,77.450061,0.0,89.4,stop,5.1,0,normal
BUS-009,2025-11-10T11:48:00Z,28.536392,77.449836,0.0,90.9,stop,11.0,0,normal
BUS-009,2025-11-10T11:49:00Z,28.537936,77.449915,0.0,92.4,stop,7.3,0,normal
BUS-009,2025-11-10T11:50:00Z,28.539562,77.449876,0.0,93.9,stop,13.2,0,normal
BUS-009,2025-11-10T11:51:00Z,28.541081,77.449804,0.0,95.4,stop,8.4,0,normal
BUS-009,2025-11-10T11:52:00Z,28.542667,77.449573,9.2,96.9,location,8.5,0,normal
BUS-009,2025-11-10T11:53:00Z,28.54406,77.449388,11.1,98.4,location,5.4,0,normal
BUS-009,2025-11-10T11:54:00Z,28.545628,77.449111,0.0,99.9,stop,9.8,0,normal
